headline,is_spam
@GiveMeBud @givemeherb @Cherrygooftroop @Qbone26 @TaylorMcgrath1 nigger isn't a race you fucking dumb stupid fucking white trash holy fuck,5
"I've always wanted to believe that, but I'm apparently looking in the wrong places because either I suck at writing it, or history means anything in the past 3-4 years. My experience - if you post a black and white photo, no one cares.",5
"If a white man called me, a black woman, a negro, I would be offended. I would consider it a slur.",5
I was waiting for the colored or those people are human. It's just hilarious how people try to explain away racism. It's amazing I've never heard a black person say white people are HUMAN too. I'm still laughing. She sounds ludicrous. No Sweetie. You made your bed. No college 4 u,5
@VofDoom nigger means ignorant I'm not ignorant or dumb so it dosent bother me at all now if she said fuck you niggers go to Africa then ya,5
"That shit is annoying and I don't even post thirst traps ever because you niggers are dumb and irritating, but if y'all don't shut the fuck up and let women post what they want. Every woman isnt pressed to be ""wifey material"" because you niggas are DEFFF not husband material.",5
she lost me when she was on here calling black men niggers and a lot of other disgusting shit she said,5
@SoicyTaco lol fuck Sebastian he was a bitch and your a dumb fucking nigger,5
@iTTsamanta shut the fuck up bitch and leave me da fuck alone you dumb bitch...stay off my shit NIGGER !,5
"#ignorance you all it lives “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
RT @realdealsky11: Just cuz my money keep runnin like Forest Gump ð°ðð¾I got niggas hate me like I'm Donald Trump,5
@tayymonnayy: Can't fucking stand people. Fuck you. You are the definition of a dumb fucking nigger. Wow...Are u racist? #ithinkso,5
"Yes. Berniebros condescension to PoC example of lib racism. ""U colored folk we know what's best"" @ToConservatives",5
"4. But where u r Deserving , we will Appreciate Ur ppl ! Indeed Indians showed GUTS and Some Courage in Feb 2019 ! A Real Surgical Strike , Not the one's like we used to see in Bollywood ! So Congrats . It was the first time India Attacked Aggressively without trace of cowardice",5
@Just_Nathaly history of racism in the US determines what words are(nt) offensive (colored). I suggest u take a long look about y u choose,5
Jeffree Star mentioning BLM . He’s forcing it. I’d rather you don’t say anything then forcing words to come out. Anyone that has a past like Jeffree and starts LISTING names of black people don’t know anything about the movement. They just looked up a couple names to mention,5
Fuck dumb nigger that gave me this charlie horse is preventing me to fall asleep,5
Dear Ms Boosa we have one thing called Bhusaa here in Delhi seems like you had eaten that all over and it is in your brain like our #Pappu don’t bother so much for BJP instead save ur house first,5
; these NIGGERS yes NIGGERS with their ignorant asses are flying in this neighborhood like children dont be out here! Dumb FUCKS!,5
CHAAA!!! ONE OF MY FIRST MUTUALS WHEN I GOT BACK!!! ur love for elementary school suga knows no bounds and im so happy everytime i read your tweets on my tl!!! thank you so much,5
Fuck this I hope mitt rommney wins so he can kill all the dumb ass niggers in new jersey,5
"@tayyoung_: FUCK OBAMA, dumb ass nigger damnnn racist people going in !",5
YOU DUMB ASS NIGGER LET ME FUCK YOU UP. YOU AINT NOTHING BUT A #BITCHTHING,5
“we observe the desperate struggles of a Negro who is driven to discover the meaning of black identity ... what is often called the black soul is a white man’s artefact.”,5
RT @imjusCam: RT @coonhater @imjusCam dumb nigger LOL&lt;&lt;wut da fuck-- lmfaooo,5
"You miserable down ugly unattractive fake uncalmed powerless people ain't even on my level let alone on my maturity level dumb flames kmft, I don't fuck with y'all lame lying fake pretending powerless down uncalmed niggers so no point pretending I ain't with y'all so get lost.",5
Just trying to give that man a pass just because be fine and she attacked him first. That's dumb as fuck. He can't call her a nigger,5
i didnt tweet anything at first they were coming at me i have nothing against bts i dont like them but ive alwaysnkept it to mysef and someone from ur aRmY came to my dms to tell me how “fucking ugly” louis is. i respect bts fans.. if u could respect one direction fans..,5
that’s like saying it’s ok for you to be called a nigger &amp; justify it by saying “oh well you’re black” does that make it right? so why do you think that that’s ok as a muslim..?? subhanallah keep using that disgusting term,5
"You're dumb as fuck. LOL. I'M HALF FILIPINO AND MEXICAN, NIGGER. RT @baconstin: WHAT. IS THAT EVEN POSSIBLE?!??",5
@yonghchdhd What part of this disgusting shit is a joke to you? Asking someone to kill themselves or calling them a dirty nigger or black bitch. You stupid pig. Racist bitch.,5
"@YTM1staWu1fy Sweden, man.  The Swedish men are cattle, at this point.",5
"As my mom say “I’m ur mother, not ur love one” meaning she raised me to put my women first but not to respect my mother any less. My mom volunteers to sit in the back all the time and if my women is driving I ask my mom if she wants the front.",5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” the ignorance of today's youth such a sad thing",5
“@Tjones3221: Seahawks are a bunch of dumb niggers” shut the fuck up pussy boy!,5
Um...on spot all I can think of is like... anything pokémon if but past black and white they get bad other then Detective Pikachu duh idfk my guy I'm tired,5
“@OhMy_Arii: you're a dumb monkey! -___- RT“fuck no niggers are dumb monkeys,5
“@Merideth_Bieber: @ducidni You Black people are so disgusting. This probably why Hitler killed 5 million Niggers” HOLY SHIT,5
"I feel bad for your brain. RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
first impression: very funny your nickname in my head: didnt really have one? closeness ratings [1-10]: 6 do i like you: yes you are my: friend ever had a crush on you: yep should you post this too: go ahead one random thought: ur very easy to talk to,5
keep writing authornim! im one of ur silent readers hahaha ur ff is one of the first fics i found when i installed wattpad and from then on i always look forward to ur updates. Fighting!,5
So Isis attack us on our soil and what does our president talk about? Taking away our guns right? Get the fuck out of here dumb ass nigger,5
@A3Biw: @HoustonHall76 http://7zj7b.np.is-a-guru.com/W1qmscejbnfprkuuh#3vbor FUCK OFF YOU FUCKING PUSSY DUMB ASS BITCH NIGGER!,5
@kebogotti hey u dumb nigger streets vouch for waka too so go fuck yourself u jus mad cuz u ain't in BSM..u an Capp gona die on tha block.,5
Ahhh....so fuckin' DUMB &amp; ASSHOLE.....it fucks me....I hate myself!!!,5
"RT @tayyoung_ FUCK OBAMA, dumb ass nigger&lt;----BITCH WHAT 0_o",5
I never once said nigger you dumb lying fucks this is pathetic.,5
"U wnt dem to get stained abi?""@phrankmax: Racism is wen u select ur white clothes to wash first b4 d black nd colored ones:| dnt be a",5
I don't understand do white people feel dominant or better about themselves when they call black people niggers? Seriously disgusting asf,5
"@tayyoung_: FUCK OBAMA, dumb ass nigger &lt;&lt;But your still mad!! And you gone stay mad! Wit ya mad ass!!",5
"mutherfucker @Blank_Mane just insulted me by asking me am I drunk First of all dumb fuck it's a MONDAY night,&amp; my child is home smh nigger",5
@pqst_ fucking nigger. MLG variant on UMG; rapid fire is blocked! Dumb fuck.,5
@AncientCtrl @ImSillli yo CTRL why the fuck do you talk so much fucking shit dude your not fucking cool your a dumb fucking nigger,5
No fuck the tweet about black girls its black people period acting dumb and killing each other and shit and wonder why we called Niggers,5
@MarvinJRees you shouldnt have taken the statue away from colston. Black lives matter. If anything in honour of it you should have kept it there. To makeup for the past.,5
"@OwnedYourPS3ASS Ha,ha,ha When i say world Nigger? Ha,ha in the US which means unithed states. LMAO fuck u dumb. steve jobs 110th ROTFLMAO!",5
"Much obsessed about color - race. All have made a contribution, including the Native American residing in U.S.A. before colonization. Give up the color-ism racism, Don't have the time for your conversation. Positive Peace to all spirits that reside within different colored forms",5
"Fuck you and your redneck daddy. Feel free to leave the country RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
Black Footballer: *Makes any error* Racist White Twitter: You're the reason we need slavery back nigger. It's genuinely enough. So disgusting,5
My ' bestfriend ' is flaw as fuck . He called me on the beach wanting to see me then hung up &amp; hasnt talked to ne since . Dumb nigger,5
Fuck Calvary chapel that dumb ass school suspended me seventh grade for cussing a little white bitch out cause she called me a nigger slave,5
"For people to accept and just say ""oh its an old saying"" Guess what an old saying for black people were in the past ""Nigger"" Oh its just an old saying. What is wrong with you dude. I'm half black and i don't accept these racist terms, SMH disgusting.",5
I will fuck this dumb nigger up!,5
"My argument is his decades old history of racism proves his racism. His refusal to rent to blacks in the 70's, to where the NIXON DOJ sued him for discrimination, his putting ""C"" next to black apps for ""colored"", the central park 5, his birtherism, ""go back to where u came from""",5
bea! ur one of my first friends here and i'm so happy na we're going strong char AHAHDHA sana magmeet tayo soon and matikman ko cupcakes mo &lt;3 ur super kind and approachable + kalog din HAHAHA ily bea ingat always mwah,5
"Hey @AnthonyCumia what a hell of a time to get in my truck. Fuck that dumb nigger. ""Dat life I lives yo""",5
"RT @tayyoung_: FUCK OBAMA, dumb ass nigger (kill her mentions)",5
@jacob_boov you changed your shit and I was like who the fuck is this dumb nigger tweetin me,5
Those amendments are all 150+ years old. Republican Party has done barely anything to help the black community since then. The values of both parties have greatly changed since then. There’s a reason why the Dems have gotten so much more of the black vote for the past 50-100 yrs.,5
@Resentz your retarded cause nigger means black people. Nigga* doesn't.. Dumb fuck,5
it's a good seance but ur first one is more exciting speacially with oil pov,5
"So I am not from U.S I'm not up to date with what's going on there considering my location and Nationality, but after a small research I did, this lady didn't do anything wrong, then is she in danger just because she is colored and a U.S representative from Somalia? Racism?",5
